image_id,image_path,crop_type,disease_condition,disease_full_name,confidence_score,image_width,image_height,capture_date,location,weather_condition,severity_level
img_0152,images/tomato/Septoria_leaf_spot/0152.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9028197828346471,256,512,2023-04-21 08:10:05.405405406,Farm_A,Sunny,High
img_0153,images/tomato/Early_blight/0153.jpg,Tomato,Early_blight,Tomato___Early_blight,0.8958496293049081,224,224,2023-04-22 01:42:20.540540540,Farm_A,Rainy,Low
img_0154,images/apple/healthy/0154.jpg,Apple,healthy,Apple___healthy,0.8997146024591026,224,224,2023-04-22 19:14:35.675675676,Farm_B,Humid,None
img_0155,images/apple/healthy/0155.jpg,Apple,healthy,Apple___healthy,0.9251949158545967,256,512,2023-04-23 12:46:50.810810810,Lab_Setup,Rainy,None
img_0156,images/apple/Apple_scab/0156.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9290241959531698,256,224,2023-04-24 06:19:05.945945946,Farm_A,Cloudy,Critical
img_0157,images/potato/Early_blight/0157.jpg,Potato,Early_blight,Potato___Early_blight,0.9350577311211001,512,512,2023-04-24 23:51:21.081081080,Farm_A,Cloudy,Low
img_0158,images/potato/Late_blight/0158.jpg,Potato,Late_blight,Potato___Late_blight,0.8832117508430392,256,224,2023-04-25 17:23:36.216216216,Farm_B,Cloudy,High
img_0159,images/apple/healthy/0159.jpg,Apple,healthy,Apple___healthy,0.9691144524970605,256,256,2023-04-26 10:55:51.351351350,Farm_B,Humid,None
img_0160,images/tomato/healthy/0160.jpg,Tomato,healthy,Tomato___healthy,0.9755471594476995,512,512,2023-04-27 04:28:06.486486486,Farm_C,Humid,None
img_0161,images/tomato/healthy/0161.jpg,Tomato,healthy,Tomato___healthy,0.947574604731299,512,256,2023-04-27 22:00:21.621621622,Farm_B,Rainy,None
img_0162,images/corn/Northern_Leaf_Blight/0162.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9784353858319744,512,256,2023-04-28 15:32:36.756756756,Farm_B,Sunny,Medium
img_0163,images/tomato/healthy/0163.jpg,Tomato,healthy,Tomato___healthy,0.9512054535270486,256,224,2023-04-29 09:04:51.891891892,Farm_B,Humid,None
img_0164,images/potato/healthy/0164.jpg,Potato,healthy,Potato___healthy,0.930025776525786,512,224,2023-04-30 02:37:07.027027026,Lab_Setup,Sunny,None
img_0165,images/tomato/Early_blight/0165.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9855191693105928,512,224,2023-04-30 20:09:22.162162162,Lab_Setup,Sunny,Critical
img_0166,images/apple/Apple_scab/0166.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9354868059418285,256,224,2023-05-01 13:41:37.297297296,Farm_B,Humid,High
img_0167,images/apple/healthy/0167.jpg,Apple,healthy,Apple___healthy,0.8948899069023319,512,224,2023-05-02 07:13:52.432432432,Farm_B,Cloudy,None
img_0168,images/tomato/healthy/0168.jpg,Tomato,healthy,Tomato___healthy,0.8688180547714563,512,256,2023-05-03 00:46:07.567567568,Lab_Setup,Cloudy,None
img_0169,images/corn/Gray_leaf_spot/0169.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9458400167031766,224,512,2023-05-03 18:18:22.702702702,Farm_A,Sunny,Low
img_0170,images/potato/Late_blight/0170.jpg,Potato,Late_blight,Potato___Late_blight,0.9333894236850981,256,512,2023-05-04 11:50:37.837837838,Farm_C,Cloudy,High
img_0171,images/apple/Apple_scab/0171.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9691018444023036,256,256,2023-05-05 05:22:52.972972972,Farm_A,Rainy,High
img_0172,images/potato/Late_blight/0172.jpg,Potato,Late_blight,Potato___Late_blight,0.8787002534074532,512,512,2023-05-05 22:55:08.108108108,Farm_A,Rainy,Critical
img_0173,images/tomato/Early_blight/0173.jpg,Tomato,Early_blight,Tomato___Early_blight,0.8567332501549723,224,512,2023-05-06 16:27:23.243243242,Farm_A,Sunny,Medium
img_0174,images/corn/Northern_Leaf_Blight/0174.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8729118320011986,224,224,2023-05-07 09:59:38.378378378,Farm_A,Humid,High
img_0175,images/corn/healthy/0175.jpg,Corn,healthy,Corn___healthy,0.9232291594676767,224,224,2023-05-08 03:31:53.513513514,Farm_B,Sunny,None
img_0176,images/apple/Black_rot/0176.jpg,Apple,Black_rot,Apple___Black_rot,0.9643239215260208,512,256,2023-05-08 21:04:08.648648648,Lab_Setup,Humid,Low
img_0177,images/tomato/Early_blight/0177.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9255693486680486,512,512,2023-05-09 14:36:23.783783784,Farm_A,Sunny,Low
img_0178,images/apple/Apple_scab/0178.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9048074954282103,256,256,2023-05-10 08:08:38.918918918,Farm_A,Rainy,Critical
img_0179,images/apple/Cedar_apple_rust/0179.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9259989034858772,256,256,2023-05-11 01:40:54.054054054,Farm_C,Humid,High
img_0180,images/tomato/healthy/0180.jpg,Tomato,healthy,Tomato___healthy,0.9471204650364674,512,512,2023-05-11 19:13:09.189189188,Farm_A,Sunny,None
img_0181,images/apple/healthy/0181.jpg,Apple,healthy,Apple___healthy,0.9538045275594663,512,224,2023-05-12 12:45:24.324324324,Farm_B,Sunny,None
img_0182,images/apple/Apple_scab/0182.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9489772645740843,512,512,2023-05-13 06:17:39.459459460,Farm_A,Cloudy,Critical
img_0183,images/tomato/Early_blight/0183.jpg,Tomato,Early_blight,Tomato___Early_blight,0.949968971511306,224,512,2023-05-13 23:49:54.594594594,Farm_B,Sunny,Medium
img_0184,images/tomato/Early_blight/0184.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9251073892078432,512,224,2023-05-14 17:22:09.729729730,Lab_Setup,Rainy,Critical
img_0185,images/corn/Gray_leaf_spot/0185.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9255804891957972,224,512,2023-05-15 10:54:24.864864864,Lab_Setup,Rainy,Low
img_0186,images/apple/Black_rot/0186.jpg,Apple,Black_rot,Apple___Black_rot,0.8517084301245262,512,512,2023-05-16 04:26:40.000000000,Lab_Setup,Rainy,Medium
img_0187,images/potato/healthy/0187.jpg,Potato,healthy,Potato___healthy,0.9338641110688257,512,256,2023-05-16 21:58:55.135135134,Farm_B,Rainy,None
img_0188,images/tomato/Early_blight/0188.jpg,Tomato,Early_blight,Tomato___Early_blight,0.8818291376241981,512,512,2023-05-17 15:31:10.270270270,Farm_B,Cloudy,High
img_0189,images/corn/Northern_Leaf_Blight/0189.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.977659337238015,256,256,2023-05-18 09:03:25.405405404,Farm_A,Sunny,High
img_0190,images/tomato/healthy/0190.jpg,Tomato,healthy,Tomato___healthy,0.9720973472521812,224,224,2023-05-19 02:35:40.540540540,Lab_Setup,Humid,None
img_0191,images/potato/Early_blight/0191.jpg,Potato,Early_blight,Potato___Early_blight,0.9579745335927633,512,256,2023-05-19 20:07:55.675675676,Farm_A,Cloudy,High
img_0192,images/corn/Gray_leaf_spot/0192.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8645945752472534,224,256,2023-05-20 13:40:10.810810810,Farm_C,Humid,Low
img_0193,images/corn/healthy/0193.jpg,Corn,healthy,Corn___healthy,0.8830268448433114,256,256,2023-05-21 07:12:25.945945946,Lab_Setup,Cloudy,None
img_0194,images/tomato/Septoria_leaf_spot/0194.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9789178635664322,512,256,2023-05-22 00:44:41.081081080,Farm_C,Humid,Critical
img_0195,images/tomato/Late_blight/0195.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9031027977739768,224,224,2023-05-22 18:16:56.216216216,Farm_B,Rainy,Low
img_0196,images/tomato/Late_blight/0196.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9345210144422195,512,512,2023-05-23 11:49:11.351351350,Lab_Setup,Sunny,Medium
img_0197,images/potato/healthy/0197.jpg,Potato,healthy,Potato___healthy,0.9792144324517879,512,256,2023-05-24 05:21:26.486486486,Farm_C,Cloudy,None
img_0198,images/potato/healthy/0198.jpg,Potato,healthy,Potato___healthy,0.913310511724573,512,512,2023-05-24 22:53:41.621621622,Lab_Setup,Humid,None
img_0199,images/apple/Cedar_apple_rust/0199.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8847517019860013,224,512,2023-05-25 16:25:56.756756756,Lab_Setup,Cloudy,Low
img_0200,images/tomato/healthy/0200.jpg,Tomato,healthy,Tomato___healthy,0.893606243958586,224,512,2023-05-26 09:58:11.891891892,Farm_C,Cloudy,None
img_0201,images/potato/Early_blight/0201.jpg,Potato,Early_blight,Potato___Early_blight,0.8518332239223667,224,224,2023-05-27 03:30:27.027027026,Farm_C,Sunny,Critical
img_0202,images/potato/Late_blight/0202.jpg,Potato,Late_blight,Potato___Late_blight,0.8708127818854358,256,256,2023-05-27 21:02:42.162162162,Lab_Setup,Humid,Low
img_0203,images/tomato/healthy/0203.jpg,Tomato,healthy,Tomato___healthy,0.920307301446374,224,224,2023-05-28 14:34:57.297297296,Farm_B,Humid,None
img_0204,images/apple/Cedar_apple_rust/0204.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.879386783033382,512,256,2023-05-29 08:07:12.432432432,Lab_Setup,Cloudy,Low
img_0205,images/apple/Apple_scab/0205.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8551169534987333,256,512,2023-05-30 01:39:27.567567568,Farm_B,Sunny,Medium
img_0206,images/apple/Cedar_apple_rust/0206.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9134604368647239,256,256,2023-05-30 19:11:42.702702702,Lab_Setup,Sunny,Medium
img_0207,images/corn/healthy/0207.jpg,Corn,healthy,Corn___healthy,0.9283496463831504,512,224,2023-05-31 12:43:57.837837838,Lab_Setup,Sunny,None
img_0208,images/tomato/Septoria_leaf_spot/0208.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9824561646987086,256,256,2023-06-01 06:16:12.972972972,Farm_C,Cloudy,Medium
img_0209,images/corn/Northern_Leaf_Blight/0209.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9621049680080569,512,256,2023-06-01 23:48:28.108108108,Farm_C,Sunny,Critical
img_0210,images/apple/Apple_scab/0210.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9272411633363076,512,512,2023-06-02 17:20:43.243243242,Farm_C,Humid,Low
img_0211,images/tomato/healthy/0211.jpg,Tomato,healthy,Tomato___healthy,0.8645752014778403,512,224,2023-06-03 10:52:58.378378378,Farm_C,Humid,None
img_0212,images/apple/Apple_scab/0212.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9279410218696712,256,512,2023-06-04 04:25:13.513513514,Lab_Setup,Rainy,Medium
img_0213,images/tomato/healthy/0213.jpg,Tomato,healthy,Tomato___healthy,0.962959020854762,224,256,2023-06-04 21:57:28.648648648,Farm_A,Cloudy,None
img_0214,images/tomato/Septoria_leaf_spot/0214.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9754870145929567,512,256,2023-06-05 15:29:43.783783784,Farm_C,Sunny,High
img_0215,images/tomato/Late_blight/0215.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8537145085423348,224,512,2023-06-06 09:01:58.918918918,Lab_Setup,Sunny,Critical
img_0216,images/apple/Black_rot/0216.jpg,Apple,Black_rot,Apple___Black_rot,0.9749740395507764,512,224,2023-06-07 02:34:14.054054054,Lab_Setup,Humid,Medium
img_0217,images/apple/Black_rot/0217.jpg,Apple,Black_rot,Apple___Black_rot,0.9008282897073127,512,224,2023-06-07 20:06:29.189189188,Farm_A,Cloudy,Critical
img_0218,images/corn/healthy/0218.jpg,Corn,healthy,Corn___healthy,0.9007861052532323,224,512,2023-06-08 13:38:44.324324324,Lab_Setup,Cloudy,None
img_0219,images/tomato/Early_blight/0219.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9591662284703243,224,256,2023-06-09 07:10:59.459459458,Farm_B,Rainy,High
img_0220,images/corn/healthy/0220.jpg,Corn,healthy,Corn___healthy,0.915949163377134,224,256,2023-06-10 00:43:14.594594594,Farm_C,Sunny,None
img_0221,images/corn/healthy/0221.jpg,Corn,healthy,Corn___healthy,0.9538361721920132,256,224,2023-06-10 18:15:29.729729730,Farm_A,Humid,None
img_0222,images/potato/Late_blight/0222.jpg,Potato,Late_blight,Potato___Late_blight,0.8695098503701953,512,256,2023-06-11 11:47:44.864864864,Lab_Setup,Cloudy,Medium
img_0223,images/corn/Gray_leaf_spot/0223.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8740351000187625,512,224,2023-06-12 05:20:00.000000000,Farm_C,Cloudy,Medium
img_0224,images/tomato/Late_blight/0224.jpg,Tomato,Late_blight,Tomato___Late_blight,0.964107619976344,224,256,2023-06-12 22:52:15.135135134,Farm_B,Sunny,Low
img_0225,images/potato/Late_blight/0225.jpg,Potato,Late_blight,Potato___Late_blight,0.9196450851571847,512,224,2023-06-13 16:24:30.270270270,Farm_B,Cloudy,Low
img_0226,images/potato/healthy/0226.jpg,Potato,healthy,Potato___healthy,0.9760026098587347,256,512,2023-06-14 09:56:45.405405404,Lab_Setup,Cloudy,None
img_0227,images/corn/Northern_Leaf_Blight/0227.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9386337288700426,224,512,2023-06-15 03:29:00.540540540,Farm_B,Sunny,Low
img_0228,images/potato/Early_blight/0228.jpg,Potato,Early_blight,Potato___Early_blight,0.9066134102168634,256,256,2023-06-15 21:01:15.675675676,Farm_B,Rainy,Medium
img_0229,images/corn/Northern_Leaf_Blight/0229.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9842078048238508,224,512,2023-06-16 14:33:30.810810810,Farm_A,Rainy,High
img_0230,images/potato/Early_blight/0230.jpg,Potato,Early_blight,Potato___Early_blight,0.8595549587495728,512,512,2023-06-17 08:05:45.945945946,Lab_Setup,Rainy,Low
img_0231,images/potato/healthy/0231.jpg,Potato,healthy,Potato___healthy,0.8915970401872445,512,256,2023-06-18 01:38:01.081081080,Farm_B,Humid,None
img_0232,images/tomato/healthy/0232.jpg,Tomato,healthy,Tomato___healthy,0.9811561635054661,224,224,2023-06-18 19:10:16.216216216,Farm_B,Rainy,None
img_0233,images/apple/healthy/0233.jpg,Apple,healthy,Apple___healthy,0.8726819429048218,512,224,2023-06-19 12:42:31.351351350,Farm_B,Humid,None
img_0234,images/corn/Gray_leaf_spot/0234.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.871654099723653,224,256,2023-06-20 06:14:46.486486486,Farm_B,Sunny,Low
img_0235,images/potato/Late_blight/0235.jpg,Potato,Late_blight,Potato___Late_blight,0.8992156225587906,224,224,2023-06-20 23:47:01.621621622,Farm_A,Humid,Critical
img_0236,images/potato/Early_blight/0236.jpg,Potato,Early_blight,Potato___Early_blight,0.9143554117865583,512,512,2023-06-21 17:19:16.756756756,Farm_B,Sunny,Critical
img_0237,images/corn/Northern_Leaf_Blight/0237.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9854779143489921,256,256,2023-06-22 10:51:31.891891892,Lab_Setup,Humid,Low
img_0238,images/corn/Northern_Leaf_Blight/0238.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9630402352543466,224,224,2023-06-23 04:23:47.027027026,Farm_A,Cloudy,Low
img_0239,images/tomato/Septoria_leaf_spot/0239.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9229820934378997,256,512,2023-06-23 21:56:02.162162162,Lab_Setup,Humid,Low
img_0240,images/apple/Apple_scab/0240.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9422296713395004,256,256,2023-06-24 15:28:17.297297296,Lab_Setup,Sunny,Medium
img_0241,images/potato/Late_blight/0241.jpg,Potato,Late_blight,Potato___Late_blight,0.9405330886764028,512,256,2023-06-25 09:00:32.432432432,Farm_A,Sunny,Medium
img_0242,images/potato/Early_blight/0242.jpg,Potato,Early_blight,Potato___Early_blight,0.9323569259757903,224,512,2023-06-26 02:32:47.567567568,Farm_B,Sunny,Medium
img_0243,images/potato/Early_blight/0243.jpg,Potato,Early_blight,Potato___Early_blight,0.8937996799107822,512,224,2023-06-26 20:05:02.702702702,Farm_C,Sunny,High
img_0244,images/tomato/healthy/0244.jpg,Tomato,healthy,Tomato___healthy,0.9859481543231514,512,224,2023-06-27 13:37:17.837837838,Farm_B,Humid,None
img_0245,images/corn/healthy/0245.jpg,Corn,healthy,Corn___healthy,0.8576835660505064,512,256,2023-06-28 07:09:32.972972972,Farm_C,Cloudy,None
img_0246,images/tomato/Septoria_leaf_spot/0246.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.855181068860169,512,512,2023-06-29 00:41:48.108108108,Lab_Setup,Rainy,Low
img_0247,images/apple/Black_rot/0247.jpg,Apple,Black_rot,Apple___Black_rot,0.9738997699132593,512,256,2023-06-29 18:14:03.243243242,Farm_C,Humid,Critical
img_0248,images/tomato/Septoria_leaf_spot/0248.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8941406472962854,224,224,2023-06-30 11:46:18.378378378,Farm_B,Sunny,Low
img_0249,images/apple/Black_rot/0249.jpg,Apple,Black_rot,Apple___Black_rot,0.9228235353830224,224,256,2023-07-01 05:18:33.513513512,Lab_Setup,Cloudy,Medium
img_0250,images/tomato/Septoria_leaf_spot/0250.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9146719990805823,256,256,2023-07-01 22:50:48.648648648,Farm_C,Humid,Low
img_0251,images/corn/Gray_leaf_spot/0251.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9037549445887616,512,512,2023-07-02 16:23:03.783783784,Farm_C,Cloudy,Critical
img_0252,images/corn/Gray_leaf_spot/0252.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9574063604503578,224,256,2023-07-03 09:55:18.918918918,Farm_A,Rainy,Low
img_0253,images/tomato/healthy/0253.jpg,Tomato,healthy,Tomato___healthy,0.8880361759496606,224,256,2023-07-04 03:27:34.054054054,Farm_B,Sunny,None
img_0254,images/tomato/Septoria_leaf_spot/0254.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9231526868288332,224,256,2023-07-04 20:59:49.189189188,Farm_A,Humid,Low
img_0255,images/corn/healthy/0255.jpg,Corn,healthy,Corn___healthy,0.8915804027036835,256,256,2023-07-05 14:32:04.324324324,Farm_B,Sunny,None
img_0256,images/potato/Late_blight/0256.jpg,Potato,Late_blight,Potato___Late_blight,0.8888171903975483,224,256,2023-07-06 08:04:19.459459458,Farm_C,Sunny,High
img_0257,images/apple/Apple_scab/0257.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9048282196756499,512,256,2023-07-07 01:36:34.594594594,Farm_A,Sunny,Low
img_0258,images/potato/healthy/0258.jpg,Potato,healthy,Potato___healthy,0.9323975920562544,512,512,2023-07-07 19:08:49.729729730,Farm_B,Rainy,None
img_0259,images/potato/healthy/0259.jpg,Potato,healthy,Potato___healthy,0.9765213554045379,256,224,2023-07-08 12:41:04.864864864,Farm_C,Rainy,None
img_0260,images/apple/healthy/0260.jpg,Apple,healthy,Apple___healthy,0.882434038193682,224,512,2023-07-09 06:13:20.000000000,Farm_B,Sunny,None
img_0261,images/apple/Cedar_apple_rust/0261.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9217763915423112,256,512,2023-07-09 23:45:35.135135134,Farm_B,Sunny,Medium
img_0262,images/potato/Late_blight/0262.jpg,Potato,Late_blight,Potato___Late_blight,0.8761013567001956,512,256,2023-07-10 17:17:50.270270270,Farm_A,Sunny,Medium
img_0263,images/tomato/Septoria_leaf_spot/0263.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9737300238948796,512,256,2023-07-11 10:50:05.405405404,Farm_A,Sunny,High
img_0264,images/potato/Early_blight/0264.jpg,Potato,Early_blight,Potato___Early_blight,0.9221347094040616,256,256,2023-07-12 04:22:20.540540540,Farm_A,Rainy,High
img_0265,images/apple/Cedar_apple_rust/0265.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8814216800571325,224,512,2023-07-12 21:54:35.675675676,Farm_A,Sunny,Critical
img_0266,images/corn/healthy/0266.jpg,Corn,healthy,Corn___healthy,0.9704177542985093,512,224,2023-07-13 15:26:50.810810810,Lab_Setup,Humid,None
img_0267,images/potato/healthy/0267.jpg,Potato,healthy,Potato___healthy,0.8681320889795926,224,512,2023-07-14 08:59:05.945945946,Farm_A,Cloudy,None
img_0268,images/corn/Northern_Leaf_Blight/0268.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8549591315785963,512,224,2023-07-15 02:31:21.081081080,Farm_A,Humid,High
img_0269,images/apple/Black_rot/0269.jpg,Apple,Black_rot,Apple___Black_rot,0.9071834498298978,512,256,2023-07-15 20:03:36.216216216,Lab_Setup,Humid,Low
img_0270,images/potato/Early_blight/0270.jpg,Potato,Early_blight,Potato___Early_blight,0.9245643527161067,224,224,2023-07-16 13:35:51.351351350,Lab_Setup,Sunny,Low
img_0271,images/apple/Apple_scab/0271.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8586123836734929,224,256,2023-07-17 07:08:06.486486486,Farm_A,Humid,Medium
img_0272,images/apple/Cedar_apple_rust/0272.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.898693289106307,256,512,2023-07-18 00:40:21.621621620,Farm_A,Sunny,Low
img_0273,images/tomato/Early_blight/0273.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9229764437052581,224,512,2023-07-18 18:12:36.756756756,Farm_C,Rainy,Low
img_0274,images/corn/Gray_leaf_spot/0274.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.967181865970914,224,224,2023-07-19 11:44:51.891891892,Farm_B,Rainy,High
img_0275,images/potato/healthy/0275.jpg,Potato,healthy,Potato___healthy,0.9553803295380697,512,224,2023-07-20 05:17:07.027027026,Farm_C,Sunny,None
img_0276,images/potato/Early_blight/0276.jpg,Potato,Early_blight,Potato___Early_blight,0.9151658012277977,512,512,2023-07-20 22:49:22.162162162,Farm_B,Cloudy,Critical
img_0277,images/potato/healthy/0277.jpg,Potato,healthy,Potato___healthy,0.8820075226134892,512,512,2023-07-21 16:21:37.297297296,Farm_B,Rainy,None
img_0278,images/apple/Black_rot/0278.jpg,Apple,Black_rot,Apple___Black_rot,0.9664987849140838,224,512,2023-07-22 09:53:52.432432432,Farm_B,Rainy,Low
img_0279,images/corn/healthy/0279.jpg,Corn,healthy,Corn___healthy,0.895700700710461,224,224,2023-07-23 03:26:07.567567566,Lab_Setup,Humid,None
img_0280,images/apple/Black_rot/0280.jpg,Apple,Black_rot,Apple___Black_rot,0.9387607984339456,224,512,2023-07-23 20:58:22.702702702,Lab_Setup,Cloudy,High
img_0281,images/corn/healthy/0281.jpg,Corn,healthy,Corn___healthy,0.8525798806233504,224,256,2023-07-24 14:30:37.837837838,Farm_C,Rainy,None
img_0282,images/corn/Northern_Leaf_Blight/0282.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8751296252793367,224,224,2023-07-25 08:02:52.972972972,Farm_B,Rainy,Critical
img_0283,images/apple/healthy/0283.jpg,Apple,healthy,Apple___healthy,0.8594971882747241,512,224,2023-07-26 01:35:08.108108108,Lab_Setup,Cloudy,None
img_0284,images/apple/Apple_scab/0284.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9315038644246783,224,256,2023-07-26 19:07:23.243243242,Farm_B,Rainy,High
img_0285,images/apple/Black_rot/0285.jpg,Apple,Black_rot,Apple___Black_rot,0.9720151528613327,512,224,2023-07-27 12:39:38.378378378,Lab_Setup,Rainy,High
img_0286,images/apple/Cedar_apple_rust/0286.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9332154202919963,512,224,2023-07-28 06:11:53.513513512,Farm_C,Sunny,Medium
img_0287,images/apple/Cedar_apple_rust/0287.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8853512249563735,512,256,2023-07-28 23:44:08.648648648,Farm_B,Cloudy,Medium
img_0288,images/corn/Gray_leaf_spot/0288.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9822025088940962,512,224,2023-07-29 17:16:23.783783784,Farm_A,Humid,High
img_0289,images/tomato/Septoria_leaf_spot/0289.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.9656289072119855,512,256,2023-07-30 10:48:38.918918920,Farm_C,Cloudy,Critical
img_0290,images/tomato/Early_blight/0290.jpg,Tomato,Early_blight,Tomato___Early_blight,0.8683869176973129,512,224,2023-07-31 04:20:54.054054052,Farm_B,Rainy,Critical
img_0291,images/corn/Northern_Leaf_Blight/0291.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.952377809376316,512,224,2023-07-31 21:53:09.189189188,Farm_C,Rainy,Medium
img_0292,images/apple/Cedar_apple_rust/0292.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8883901283288138,512,512,2023-08-01 15:25:24.324324324,Farm_A,Cloudy,Critical
img_0293,images/tomato/Early_blight/0293.jpg,Tomato,Early_blight,Tomato___Early_blight,0.882193644824752,224,512,2023-08-02 08:57:39.459459460,Lab_Setup,Sunny,Low
img_0294,images/tomato/healthy/0294.jpg,Tomato,healthy,Tomato___healthy,0.9015936881213266,512,512,2023-08-03 02:29:54.594594592,Lab_Setup,Rainy,None
img_0295,images/corn/healthy/0295.jpg,Corn,healthy,Corn___healthy,0.8785181748986783,224,224,2023-08-03 20:02:09.729729728,Lab_Setup,Humid,None
img_0296,images/potato/healthy/0296.jpg,Potato,healthy,Potato___healthy,0.9682696519363643,512,512,2023-08-04 13:34:24.864864864,Farm_A,Rainy,None
img_0297,images/corn/Northern_Leaf_Blight/0297.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8545536651287753,256,512,2023-08-05 07:06:40.000000000,Lab_Setup,Cloudy,High
img_0298,images/potato/Late_blight/0298.jpg,Potato,Late_blight,Potato___Late_blight,0.8501724569232996,512,224,2023-08-06 00:38:55.135135136,Farm_B,Rainy,Critical
img_0299,images/apple/healthy/0299.jpg,Apple,healthy,Apple___healthy,0.9281777741616477,224,512,2023-08-06 18:11:10.270270268,Farm_B,Cloudy,None
img_0300,images/tomato/Late_blight/0300.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8876590766209137,512,224,2023-08-07 11:43:25.405405404,Farm_A,Rainy,Low
img_0301,images/apple/Black_rot/0301.jpg,Apple,Black_rot,Apple___Black_rot,0.9452639276903055,256,256,2023-08-08 05:15:40.540540540,Farm_C,Humid,Medium
img_0302,images/potato/healthy/0302.jpg,Potato,healthy,Potato___healthy,0.947297464057716,224,256,2023-08-08 22:47:55.675675676,Farm_A,Rainy,None
img_0303,images/potato/healthy/0303.jpg,Potato,healthy,Potato___healthy,0.917270972616096,224,224,2023-08-09 16:20:10.810810812,Lab_Setup,Sunny,None
img_0304,images/corn/healthy/0304.jpg,Corn,healthy,Corn___healthy,0.8699493760062118,256,256,2023-08-10 09:52:25.945945944,Lab_Setup,Rainy,None
